File,HasWidth,HasHeight,Src,Tag
"dist\index.html",0,0,"src=""/logos/2560px-Godrej_Logo.svg.png""","<img src='/logos/2560px-Godrej_Logo.svg.png' alt='Godrej' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/k-oil-engines-logo.png""","<img src='/logos/k-oil-engines-logo.png' alt='K-Oil Engines' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/kcp-sugar-and-indust--600.png""","<img src='/logos/kcp-sugar-and-indust--600.png' alt='KCP Sugar' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/asian-paints-1.png""","<img src='/logos/asian-paints-1.png' alt='Asian Paints' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/2560px-Axis_Bank_logo.svg.png""","<img src='/logos/2560px-Axis_Bank_logo.svg.png' alt='Axis Bank' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/icic.png""","<img src='/logos/icic.png' alt='ICICI' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/kotak_mahindra_bank.png""","<img src='/logos/kotak_mahindra_bank.png' alt='Kotak' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/RBL.NS-5c0ffcf8.png""","<img src='/logos/RBL.NS-5c0ffcf8.png' alt='RBL Bank' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/1024px-Adani_2012_logo.png""","<img src='/logos/1024px-Adani_2012_logo.png' alt='Adani' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/jsw-steel-vector-logo.png""","<img src='/logos/jsw-steel-vector-logo.png' alt='JSW Steel' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Larsen__Toubro_png.jpg""","<img src='/logos/Larsen__Toubro_png.jpg' alt='L&amp;T' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/2492px-BHEL_logo.svg.png""","<img src='/logos/2492px-BHEL_logo.svg.png' alt='BHEL' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/Indian_Oil_Corporation-Logo.wine.png""","<img src='/logos/Indian_Oil_Corporation-Logo.wine.png' alt='Indian Oil' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/1200px-Escorts_Group.svg.png""","<img src='/logos/1200px-Escorts_Group.svg.png' alt='Escorts Group' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/2560px-Godrej_Logo.svg.png""","<img src='/logos/2560px-Godrej_Logo.svg.png' alt='Godrej' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/k-oil-engines-logo.png""","<img src='/logos/k-oil-engines-logo.png' alt='K-Oil Engines' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/kcp-sugar-and-indust--600.png""","<img src='/logos/kcp-sugar-and-indust--600.png' alt='KCP Sugar' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/asian-paints-1.png""","<img src='/logos/asian-paints-1.png' alt='Asian Paints' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/1200px-Amul_official_logo.svg.png""","<img src='/logos/1200px-Amul_official_logo.svg.png' alt='Amul' class='logo-image loading' loading='lazy' decoding='async'/>"
"dist\index.html",0,0,"src=""/logos/britannia-logo-brandlogos.net_.png""","<img src='/logos/britannia-logo-brandlogos.net_.png' alt='Britannia' class='logo-image loading' loading='lazy' decoding='async'/>"
